INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - /service1 endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 1 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - /service2 endpoint
INFO:main:Hola desde el servicio 2 - /service2 endpoint
INFO:main:Hola desde el servicio 2 - /service2 endpoint
INFO:main:Hola desde el servicio 2 - /service2 endpoint
INFO:main:Hola desde el servicio 1 - /service1 endpoint
INFO:main:Hola desde el servicio 1 - /service1 endpoint
INFO:main:Hola desde el servicio 1 - /service1 endpoint
INFO:main:Hola desde el servicio 1 - /service1 endpoint
INFO:main:Hola desde el servicio 1 - /service1 endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
INFO:main:Hola desde el servicio 2 - root endpoint
